geoid,name,population,value,percentile,numerator,denominator,se
91355,91355,30526,0.016634873372183,0.675552170601676,,,
91350,91350,36173,0.0257857047920781,0.844630616907845,,,
91387,91387,42034,0.0101662654231895,0.518659558263519,,,
91001,91001,37818,0.0116905925071601,0.54988575780655,,,
91604,91604,32910,0.0132360490028268,0.591774562071592,,,
91402,91402,72059,-0.0479162851835359,0.0281797410510282,,,
91030,91030,25637,0.00945496957283029,0.497334348819497,,,
91108,91108,13375,0.0372133740387227,0.958872810357959,,,
90062,90062,35916,-0.0426787733479905,0.0388423457730388,,,
90293,90293,12728,0.00220464113616145,0.38004569687738,,,
